|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
664|सीना चौड़ा होना|"""To be proud of oneself"" or ""to feel proud and confident"""|to feel proud|0.7053935527801514|0.39963725209236145|0.3055555555555556|0.8178529739379883|4
665|सीना फुलाना|To puff up one's chest|to puff up with pride|0.6546983122825623|0.7916313409805298|0.4545454545454545|0.7917246222496033|4
666|सीने पर पत्थर रखना|To keep a stone on one's chest.|to do something painful bravely|0.4461558163166046|0.7615616321563721|0.0|0.5920246839523315|1
667|सीने में कील चुभना|"""A nail piercing the chest"""|to feel deep hurt|0.4333520829677582|0.6912351846694946|0.0|0.598576545715332|3
668|छाती पर बोझ रखना|To carry a heavy burden on one's chest|to keep guilt/weight on heart|0.7281829714775085|0.8136981725692749|0.08333333333333333|0.7061910033226013|3
669|छाती धौंकनी चलना|"""To have a chest like a bellows"""|to pant with anger/fear|0.4288181960582733|0.5842688083648682|0.0|0.6370070576667786|2
670|छाती पर मूँग दल देना|"""To sow green gram on one's chest"""|to oppress cruelly|0.3631229102611542|0.6215326189994812|0.0|0.49965277314186096|2
671|आगाह करना|To warn someone about a potential danger or risk.|to warn in advance|0.6628719568252563|0.7556785345077515|0.17142857142857143|0.7793146371841431|5
672|आग-बबूला कर देना|"""To make someone furious or extremely angry"""|to enrage someone greatly|0.7230269312858582|0.740729808807373|0.22857142857142854|0.7655906677246094|4
673|आग में तपना|"The idiom ""आग में तपना"" translates to ""to be tempered in fire."""|to go through severe trials|0.43613991141319275|0.6431812047958374|0.0|0.38024961948394775|5
674|आग ठंडी कर देना|To put out the fire|to pacify anger|0.6105226278305054|0.7695227861404419|0.0625|0.6372538805007935|3
675|आग फूँकना|To ignite, to set fire to, to spark, to kindle, to enflame|to provoke conflict|0.4881663918495178|0.6555336713790894|0.0|0.5707384347915649|2
676|आग लगा बैठना|To set fire and sit down|to cause trouble unknowingly|0.4181405007839203|0.6776591539382935|0.0|0.536506175994873|5
677|आग बुझाना|To extinguish a fire.|to resolve a heated situation|0.658334493637085|0.8534736037254333|0.04081632653061224|0.5782482624053955|2
678|आग से निकाल कर राख करना|To extract something from fire and turn it into ashes.|to ruin after rescuing|0.5173477530479431|0.8243294358253479|0.0|0.6254483461380005|1
679|रंग पकड़ना|"The idiom ""रंग पकड़ना"" in Hindi translates to ""to catch the color"" in English."|to mature or become noticeable|0.43447884917259216|0.5362992286682129|0.0|0.3626367151737213|2
680|रंग उड़ जाना|"The idiom ""रंग उड़ जाना"" in Hindi translates to ""to lose color"" in English. This idiom is used to describe a situation where something loses its vibrancy, freshness, or appeal, often due to age, wear and tear, or neglect. It can be applied to various contexts, such as the fading of a painting, the dulling of a fabric, or the loss of enthusiasm in a person or activity."|to lose color/enthusiasm|0.6008350253105164|0.48389115929603577|0.09859154929577464|0.4476251006126404|5
681|रंगत फीकी पड़ना|"The idiom ""रंगत फीकी पड़ना"" in Hindi translates to ""losing its color"" or ""fading in color"" in English."|to look dull/sickly|0.47933581471443176|0.5010648965835571|0.037037037037037035|0.49316853284835815|3
682|रंग चढ़ना|"The idiom ""रंग चढ़ना"" in Hindi can be translated semantically into English as ""to take on a new color."""|to intensify (influence/celebration)|0.4763472378253937|0.5397114753723145|0.029411764705882353|0.3368966579437256|3
683|रंग बदलते देखना|"""To see someone or something change colors"""|to witness changing loyalties|0.5772480964660645|0.7511863708496094|0.1095890410958904|0.6970909237861633|2
684|नाक सूँघना|"""To sniff out"" or ""to sense something"""|to pry into someone’s matters|0.4761190712451935|0.6225986480712891|0.08823529411764706|0.6642727255821228|5
685|नाक का बाल बन जाना|To become a thorn in someone's side; to cause constant irritation or annoyance.|to become someone’s favorite|0.5275106430053711|0.547749400138855|0.3130434782608696|0.5051637291908264|5
686|नाक दबा देना|"To ""नाक दबा देना"" (naak dabā dena) in Hindi can be translated as ""to put someone in their place"" or ""to humble someone"" in English. It conveys the idea of bringing someone down to a lower status or making them feel inferior."|to silence forcefully|0.44150489568710327|0.4322720766067505|0.0|0.3320194184780121|4
687|नाक का पानी उतरना|"""To lose face"" or ""to be humiliated"""|to be utterly humiliated|0.6074112057685852|0.48882684111595154|0.4067796610169491|0.8358201384544373|5
688|कान खींचना|"""To pull someone's ear"""|to scold/punish strictly|0.3977806568145752|0.6896435022354126|0.0|0.5645396113395691|1
689|कान देना-न देना|"To ""give an ear"" or ""not give an ear"" in Hindi refers to the act of listening attentively or ignoring someone's words. It conveys the idea of paying attention or disregarding what is being said."|to ignore what’s being said|0.6171729564666748|0.5307983160018921|0.14516129032258066|0.4331771731376648|5
690|कान फूंकना|"""To blow into someone's ear"""|to warn privately|0.4957278072834015|0.675916850566864|0.0|0.516883909702301|2
691|कान पर हाथ धरे रह जाना|To be left with one's hand on one's ear, indicating surprise or disbelief.|to be shocked speechless|0.5664475560188293|0.6199051141738892|0.07547169811320756|0.6533616781234741|4
692|आँख मिलाना|To look someone in the eye, to meet someone's gaze, to confront someone directly.|to meet the gaze confidently|0.6859515309333801|0.5583164095878601|0.2564102564102564|0.697874903678894|4
693|आँख नीची करना|"""To lower one's gaze"" or ""to look down"""|to lower eyes in shame|0.6313114166259766|0.744129478931427|0.22222222222222224|0.7422285079956055|5
694|आँखें झुकाना|To lower one's eyes, to avert one's gaze, to look away, to shy away, to be bashful, to be modest, to be humble, to be respectful, to be submissive, to be shy, to be timid, to be reserved, to be demure, to be demurely shy, to be bashfully shy, to be modestly shy, to be respectfully shy, to be humbly shy, to be submissively shy, to be timidly shy, to be reservedly shy, to be demurely reserved, to be bashfully reserved, to be modestly reserved, to be respectfully reserved, to be humbly reserved, to be submissively reserved, to be timidly reserved, to be shyly reserved, to be shyly bashful, to be shyly modest, to be shyly respectful, to be shyly humble, to be shyly submissive, to be shyly timid, to be shyly demure, to be shyly reserved, to be shyly bashfully shy, to be shyly modestly shy, to be shyly respectfully shy, to be shyly humbly shy, to be shyly submissively shy, to be shyly timidly shy, to be shyly demurely shy, to be shyly reservedly shy, to be shyly bashfully reserved, to be shyly modestly reserved, to be shyly respectfully reserved, to be shyly humbly reserved, to be shyly submissively reserved, to be shyly timidly reserved, to be shyly demurely reserved, to be shyly bashfully shyly reserved, to be shyly modestly shyly reserved, to be shyly respectfully shyly reserved, to be shyly humbly shyly reserved, to be shyly submissively shyly reserved, to be shyly timidly shyly reserved, to be shyly demurely shyly reserved, to be shyly reservedly shyly reserved, to be shyly bashfully shyly reservedly shy, to be shyly modestly shyly reservedly shy, to be shyly respectfully shyly reservedly shy, to be shyly humbly shyly reservedly shy, to be shyly submissively shyly reservedly shy, to be shyly timidly shyly reservedly shy, to be shyly demurely shyly reservedly shy, to be shyly bashfully shyly reservedly shyly reserved, to|to be modest/shy|0.5426256656646729|0.3267686665058136|0.012310606060606058|0.6742557287216187|1
695|आँखें तरेर कर देखना|"""To glare with eyes wide open"""|to glare angrily|0.6726687550544739|0.7297862768173218|0.3111111111111111|0.7681031227111816|4
696|आँखें चमक उठना|"The idiom ""आँखें चमक उठना"" translates to ""eyes sparkling or lighting up"" in English. It conveys the idea of someone's eyes becoming bright and expressive, often as a result of excitement, joy, or interest."|to become excited|0.5952911972999573|0.5012195706367493|0.06250000000000001|0.3659561276435852|4
